accession,label,group,incorrect_repeats,mean_confidence,predicted_labels,has_location_note
Q13285,Nucleus,Q13285__22862e50ee7a8ac6,2,0.4261153559981685,Cytoplasm;Cytoplasm,False
Q9BYK8,Cytoplasm,Q9BYK8__b85ba91739e1a383,2,0.42563784956363077,Mitochondrion;Mitochondrion,False
Q96P47,Cytoplasm,Q96P47__730ecd6fed3c96b7,2,0.4253206320589133,Nucleus;Nucleus,True
A8MQ27,Cytoplasm,A8MQ27__8bbbb80f970bdd93,2,0.42500008671883666,Mitochondrion;Mitochondrion,False
Q13158,Cytoplasm,Q13158__dfe42fa21201563f,2,0.4248985080974454,Secreted;Secreted,False
Q68CK6,Mitochondrion,Q68CK6__c0d92f3bb9f559c1,2,0.42478490093954235,Membrane;Membrane,False
Q9BTP7,Nucleus,Q9BTP7__1a8c0e84406d0caf,2,0.42471449990981247,Cytoplasm;Cytoplasm,False
Q92989,Nucleus,Q92989__13359972a03c49d0,2,0.4245303199404762,Cytoplasm;Cytoplasm,False
Q9BSF0,Membrane,Q9BSF0__a348d2de4e595ce9,2,0.42430569647366523,Nucleus;Nucleus,True
P35318,Secreted,P35318__56b3521e74feff9a,2,0.42312720616768684,Nucleus;Nucleus,False
P30876,Nucleus,P30876__c48f3d647590c9c6,2,0.42156187996031746,Cytoplasm;Cytoplasm,False
O14931,Membrane,O14931__87b207aee242396f,2,0.4214235733188513,Secreted;Secreted,False
Q8N183,Mitochondrion,Q8N183__11c727dec3b99dd0,2,0.4203064405212843,Nucleus;Nucleus,False
P33764,Cytoplasm,P33764__5b3f212a4523c4ec,2,0.4186774813727939,Secreted;Secreted,False
Q0VAA5,Nucleus,Q0VAA5__cb4d0563bfde4d28,2,0.4179952426046176,Mitochondrion;Mitochondrion,False
P14136,Cytoplasm,P14136__4e5ae3c3a064a42e,2,0.41797509131493515,Nucleus;Nucleus,True
Q9NUD5,Cytoplasm,Q9NUD5__8124c27df3a80cb5,2,0.4177015692640693,Nucleus;Nucleus,False
Q15843,Nucleus,Q15843__1048fa6680328ac4,2,0.41741361936674437,Cytoplasm;Cytoplasm,True
O60895,Membrane,O60895__60f885dae3248015,2,0.4171253551136364,Secreted;Secreted,False
Q9BXL8,Nucleus,Q9BXL8__979da27ba05da517,2,0.4170421700695138,Cytoplasm;Cytoplasm,False
P19835,Secreted,P19835__25b1dff52f51dbb2,2,0.4169118641774891,Membrane;Membrane,False
O95932,Cytoplasm,O43548__c352a992508efb61,2,0.41606530321510893,Mitochondrion;Membrane,False
Q8N1F8,Cytoplasm,Q8N1F8__581f95c5e885f736,2,0.4159779998647186,Membrane;Membrane,True
P27469,Mitochondrion,P27469__c4b27ec2ead6efbc,2,0.41512988836633147,Secreted;Secreted,False
Q9GZY6,Membrane,Q9GZY6__49dfa6f8a3e9e14b,2,0.4144326604735794,Nucleus;Nucleus,True
P42695,Nucleus,P42695__b23ebd84353f8046,2,0.4144081721230158,Cytoplasm;Cytoplasm,False
Q0VD83,Membrane,Q0VD83__7512f52a3840cf4b,2,0.4141600877064568,Nucleus;Cytoplasm,True
P61927,Cytoplasm,P61927__4c3fcaec6e47af78,2,0.41332407826548456,Nucleus;Nucleus,False
P49005,Nucleus,P49005__bf61fb61c92fa42d,2,0.4132161458333333,Cytoplasm;Mitochondrion,True
Q16576,Nucleus,Q16576__7754e9cd54f21012,2,0.4129147219967533,Cytoplasm;Cytoplasm,False
P21246,Secreted,P21246__7200edb0047d9705,2,0.4127247659063492,Nucleus;Nucleus,False
Q9NZD2,Cytoplasm,Q9NZD2__7ade6ae29c3be56c,2,0.4119301123867548,Secreted;Secreted,False
P32970,Membrane,P32970__8b8ce93f248bec62,2,0.4110693993506493,Secreted;Secreted,False
Q86WQ0,Nucleus,Q86WQ0__73d87ed821e8e386,2,0.4104571844757485,Cytoplasm;Cytoplasm,False
P28340,Nucleus,P28340__5a6a46e27a550fe7,2,0.40991729624542117,Cytoplasm;Cytoplasm,True
Q93034,Nucleus,Q93034__8895f982b2239887,2,0.4096604495372401,Cytoplasm;Cytoplasm,True
Q7Z5Q5,Nucleus,Q7Z5Q5__b7628c21eae270b0,2,0.4094277033730158,Cytoplasm;Cytoplasm,False
Q8N1E6,Cytoplasm,Q8N1E6__13950f2cf7969683,2,0.4088365519029581,Membrane;Membrane,False
Q15762,Membrane,Q15762__91ea612f8d44c426,2,0.40864368921009536,Secreted;Secreted,True
P10644,Membrane,P10644__9e2103c22e85013c,2,0.4074993799603175,Cytoplasm;Cytoplasm,False
Q92954,Secreted,Q92954__a767a82e7ab1f42b,2,0.4072684151785714,Nucleus;Nucleus,False
Q13705,Membrane,O00238__ce1def7aae1584f1,2,0.4071428571428572,Cytoplasm;Cytoplasm,False
Q96NN9,Mitochondrion,Q96NN9__811dd8e56a71a816,2,0.4071193671779609,Cytoplasm;Cytoplasm,True
O43548,Cytoplasm,O43548__c352a992508efb61,2,0.4071115150292544,Mitochondrion;Membrane,True
Q05048,Nucleus,Q05048__41a1a69c5826aa17,2,0.40704703282828275,Secreted;Secreted,False
A8MUP2,Mitochondrion,A8MUP2__d1a2b9b28414f694,2,0.4068309349071067,Membrane;Membrane,False
Q9BWJ5,Nucleus,Q9BWJ5__47ffa56716d1412a,2,0.40383039294821943,Cytoplasm;Secreted,False
P17658,Membrane,P17658__eda1448fb4187cfe,2,0.403281700937951,Cytoplasm;Cytoplasm,False
Q8NEV9,Secreted,Q8NEV9__3246b16cd858d1e3,2,0.40249181693143365,Mitochondrion;Cytoplasm,True
P04053,Nucleus,P04053__8e23a70b73243601,2,0.4022460937500001,Mitochondrion;Cytoplasm,False
P80108,Secreted,P80108__dec71ab33eb3c59f,2,0.4018591326208514,Membrane;Mitochondrion,True
Q9Y3Q4,Membrane,Q9Y3Q4__9c3188b073b9e98d,2,0.4017529670849984,Nucleus;Nucleus,False
Q9HCN2,Mitochondrion,Q9HCN2__2219a62485fc0c88,2,0.40063266235108314,Nucleus;Nucleus,False
Q9Y5R4,Mitochondrion,Q9Y5R4__0007113a4f2cc16f,2,0.39884153357550584,Secreted;Membrane,False
P26715,Membrane,P26715__314831cbc6e4498d,2,0.39874727509907515,Nucleus;Nucleus,False
Q8HWS3,Nucleus,Q8HWS3__e8dab115c34640c7,2,0.3972237723214286,Secreted;Membrane,False
Q7Z7K0,Mitochondrion,Q7Z7K0__c6d74afd291f0b6e,2,0.3965076698475135,Nucleus;Nucleus,True
P05155,Secreted,P05155__c91d27d3352cd861,2,0.394694292252886,Membrane;Membrane,False
Q9NR22,Membrane,Q9NR22__0eed4069e9742f23,2,0.3945984044295791,Cytoplasm;Nucleus,False
P62841,Cytoplasm,P62841__d1eb8ca9961aeeac,2,0.39258902380187155,Mitochondrion;Mitochondrion,False
P05160,Secreted,P05160__dfdf0f2b8afd27e2,2,0.3920282135316734,Nucleus;Nucleus,False
P62487,Nucleus,P62487__b34ccf4be38dfe0e,2,0.3910884254634255,Membrane;Membrane,False
Q96KN2,Secreted,Q96KN2__aba23f105472539e,2,0.3910301720848596,Cytoplasm;Cytoplasm,False
O75762,Membrane,O75762__a93ba2d243a68358,2,0.38963505027958156,Cytoplasm;Cytoplasm,False
Q8N983,Mitochondrion,Q8N983__fedbfb38b75c36ab,2,0.3866912007225555,Cytoplasm;Nucleus,False
Q9UDW3,Nucleus,Q9UDW3__27502a8673a1aecc,2,0.3864854221299534,Mitochondrion;Cytoplasm,False
Q8N9W6,Cytoplasm,Q8N9W6__a74c98440a4762c4,2,0.38619326636904755,Membrane;Nucleus,False
Q49AH0,Secreted,Q49AH0__113bbcf1996773d1,2,0.3855085452741702,Cytoplasm;Cytoplasm,False
Q14680,Membrane,Q14680__aad72692f5e6e292,2,0.3849880642361112,Nucleus;Nucleus,False
P05060,Secreted,P05060__56dced04f2fb041f,2,0.3849306401064213,Nucleus;Nucleus,True
P09471,Membrane,A8MTJ3__69d69c3bddc7e9c1,2,0.38340528828810094,Cytoplasm;Cytoplasm,True
Q9Y210,Membrane,P48995__0b3c67de268a6557,2,0.3832914806547618,Cytoplasm;Cytoplasm,False
P0DPK4,Secreted,P0DPK3__e4ebf6e260dae1c7,2,0.3827692381403318,Nucleus;Nucleus,False
O96020,Nucleus,O96020__06a577daa4cba0a3,2,0.3805279356060606,Mitochondrion;Mitochondrion,False
Q8NBC4,Cytoplasm,Q8NBC4__deb234d0f50478c2,2,0.3791701896194084,Secreted;Mitochondrion,False
Q15393,Nucleus,Q15393__212bb58911e1cdef,2,0.37913087346681096,Membrane;Membrane,False
P01270,Secreted,P01270__deceb06a7ae3d8be,2,0.3785936936327562,Cytoplasm;Cytoplasm,False
P51668,Cytoplasm,P51668__fcf427cbe5ff0485,2,0.3777517639551111,Membrane;Nucleus,False
P42658,Membrane,P42658__ff334f5d70cd4390,2,0.3776670645366971,Cytoplasm;Nucleus,False
Q9UEE5,Nucleus,Q9UEE5__50a1e4437af3eac9,2,0.3765410370879121,Mitochondrion;Cytoplasm,False
P83876,Nucleus,P83876__281ef8f8dbce779f,2,0.37642895299145307,Cytoplasm;Cytoplasm,False
P35900,Cytoplasm,P14136__4e5ae3c3a064a42e,2,0.37609747023809526,Nucleus;Nucleus,False
Q15291,Nucleus,Q15291__3d9ebba1b618d6db,2,0.37563554067460314,Cytoplasm;Cytoplasm,False
Q9NPH0,Mitochondrion,Q9NPH0__014204e9b8ed7d62,2,0.3752371651785713,Secreted;Membrane,False
Q76LX8,Secreted,Q76LX8__20d8937a8f2450b6,2,0.37331522644022647,Membrane;Membrane,True
Q8TCE9,Nucleus,Q8TCE9__adf8d4d5461a308c,2,0.3725549298791485,Membrane;Membrane,False
Q16515,Membrane,Q16515__739a35637921104e,2,0.37244621910071446,Cytoplasm;Nucleus,True
Q92956,Membrane,Q92956__eb434d71e396774b,2,0.37225877421189923,Secreted;Secreted,False
O75461,Nucleus,O75461__7ff3e1fd2e49f873,2,0.37183342915764794,Cytoplasm;Cytoplasm,False
Q8WXE1,Nucleus,Q8WXE1__650351c2cd5cf77e,2,0.3717570515422078,Cytoplasm;Cytoplasm,True
Q8N335,Cytoplasm,P21695__f2064963afa2628e,2,0.37168006281357185,Membrane;Membrane,True
Q96DB2,Nucleus,Q96DB2__65581bd1ddc53f13,2,0.37147676542207786,Cytoplasm;Cytoplasm,False
Q8NHU6,Cytoplasm,Q8NHU6__f935623e082f1e70,2,0.37114997632575764,Membrane;Membrane,True
Q14129,Nucleus,Q14129__fd48aa1f72b2710e,2,0.370514576569264,Cytoplasm;Cytoplasm,True
O95777,Nucleus,O95777__7da3a9cc9349e850,2,0.36864664198648567,Membrane;Membrane,False
P24001,Secreted,P24001__85d48af7855e2460,2,0.3680717611381674,Cytoplasm;Cytoplasm,False
Q9GZP0,Secreted,Q9GZP0__3da6686436593306,2,0.3672338078588079,Nucleus;Nucleus,True
P35244,Nucleus,P35244__a166f6f57d82530e,2,0.3655045556088671,Cytoplasm;Cytoplasm,False
Q6P1M3,Cytoplasm,Q6P1M3__c3922a208f078429,2,0.3653001403977966,Mitochondrion;Mitochondrion,True
Q96RU7,Nucleus,Q96RU7__8bdc14a6b150af25,2,0.3643527913059163,Mitochondrion;Mitochondrion,False
Q9BRJ7,Nucleus,Q9BRJ7__79e1b323bf894c47,2,0.3637594393453769,Membrane;Mitochondrion,False
Q9H8S5,Nucleus,Q9H8S5__b6dff0638e9913f5,2,0.3634675437409813,Membrane;Membrane,False
P53602,Cytoplasm,P53602__0e1a261b305236cb,2,0.36346058455433455,Membrane;Membrane,False
P20062,Secreted,P20062__c099727d28087bde,2,0.3632904963959651,Cytoplasm;Cytoplasm,False
Q8TAS1,Nucleus,Q8TAS1__8089b8fa12a31fa1,2,0.36301958551075375,Mitochondrion;Cytoplasm,False
P05423,Nucleus,P05423__221b4e3c8c8b5fee,2,0.36259300595238086,Mitochondrion;Mitochondrion,False
Q96HY7,Mitochondrion,Q96HY7__7b4d6f55b9377116,2,0.3622582278832278,Cytoplasm;Cytoplasm,False
Q96DX5,Mitochondrion,Q96DX5__ee08ee5b7b6cd3f8,2,0.3622528838349151,Cytoplasm;Cytoplasm,False
Q6KF10,Secreted,Q6KF10__73f870c569d62821,2,0.36135724084942833,Nucleus;Nucleus,False
Q96M94,Nucleus,Q96M94__442f5fc40b899ac0,2,0.36008166986090817,Membrane;Membrane,False
Q9BY27,Nucleus,Q14129__fd48aa1f72b2710e,2,0.35959257756132756,Cytoplasm;Cytoplasm,True
O43325,Nucleus,O43325__0fb0c2db89b2d16d,2,0.35946032432130776,Mitochondrion;Mitochondrion,False
Q6P1X5,Nucleus,Q6P1X5__69ae25adb4d26730,2,0.35911768353174595,Membrane;Membrane,False
Q9HBJ8,Membrane,Q9HBJ8__99389025de2efb3f,2,0.35873354076479075,Secreted;Secreted,True
Q9H5X1,Cytoplasm,Q9H5X1__41aaf4b857166b95,2,0.3584410652281746,Mitochondrion;Mitochondrion,False
Q0VG06,Nucleus,Q0VG06__6776735c2d7ea2eb,2,0.3580102081078643,Membrane;Cytoplasm,False
O00255,Nucleus,O00255__7810003b5817178c,2,0.35791945684523807,Cytoplasm;Membrane,True
Q9H400,Membrane,Q9H400__3f6d302c860952f5,2,0.35783552385114886,Secreted;Secreted,True
Q86TW2,Mitochondrion,Q86TW2__07bcaa90ff5dd47e,2,0.3572405133928571,Membrane;Membrane,False
Q16769,Secreted,Q16769__422f5a848c7a8657,2,0.3546561770825732,Mitochondrion;Mitochondrion,False
Q9UKY0,Membrane,Q9UKY0__dd7bbce295edbc80,2,0.3543832578012266,Mitochondrion;Secreted,False
O95180,Membrane,O95180__a64a69646209bd70,2,0.35395227602258855,Cytoplasm;Cytoplasm,True
Q13507,Membrane,P48995__0b3c67de268a6557,2,0.35373418898809517,Cytoplasm;Cytoplasm,False
Q13115,Nucleus,Q13115__865d65f56fd4b795,2,0.3532287157287157,Membrane;Membrane,False
Q8WVY7,Nucleus,Q8WVY7__8de8547bfeb2f4fe,2,0.35292753733679383,Cytoplasm;Secreted,True
Q99638,Nucleus,Q99638__2051787eaed18c36,2,0.35210118657384276,Cytoplasm;Secreted,False
Q92698,Nucleus,Q92698__076621fb418cdba7,2,0.35129385588369966,Cytoplasm;Cytoplasm,False
Q7Z2X4,Cytoplasm,Q7Z2X4__cf5043bc881bd42b,2,0.3507386927308802,Secreted;Secreted,False
O00238,Membrane,O00238__ce1def7aae1584f1,2,0.35069289434523815,Cytoplasm;Cytoplasm,False
Q9ULT6,Membrane,Q9ULT6__dddba04cf3f01910,2,0.3493104876893939,Secreted;Secreted,False
Q6UXB8,Secreted,Q6UXB8__31e4e2960ffccd32,2,0.3490678267045454,Membrane;Membrane,False
P02753,Secreted,P02753__8400030088daa962,2,0.3476292479222166,Mitochondrion;Cytoplasm,False
Q7Z6M4,Mitochondrion,Q7Z6M4__b7407fcfcc95b0e6,2,0.34762467350357973,Nucleus;Nucleus,False
Q7L3V2,Mitochondrion,Q7L3V2__c764aa32c46a1ccf,2,0.34752463248556986,Nucleus;Nucleus,False
Q9Y4Z0,Nucleus,Q9Y4Z0__8939b0ee6c2f17af,2,0.3473326028674144,Mitochondrion;Mitochondrion,False
P09693,Membrane,P09693__7a2ce8dd0310ad50,2,0.3473027406621157,Secreted;Secreted,False
Q2L4Q9,Secreted,Q2L4Q9__1f9d424a9c45b643,2,0.34633331078643576,Membrane;Membrane,False
Q8IWV1,Membrane,Q8IWV1__4275d83ccd347db9,2,0.34624802566311597,Nucleus;Nucleus,False
Q9BUI4,Nucleus,Q9BUI4__8602d83feb45a3da,2,0.3455729166666667,Cytoplasm;Cytoplasm,False
P12004,Nucleus,P12004__9dec884956b52202,2,0.345450458829365,Cytoplasm;Cytoplasm,True
Q9NTJ4,Cytoplasm,Q9NTJ4__9b2d3d5d3b7da133,2,0.34470998836233213,Membrane;Membrane,False
Q6UX52,Secreted,Q6UX52__8a8ead5c7df718be,2,0.3432333942099567,Membrane;Cytoplasm,False
Q9H5Z6,Nucleus,Q9H5Z6__1e8e80d11641b8c2,2,0.3431947826479076,Membrane;Secreted,False
P51959,Nucleus,P51959__7aebbed46755e8da,2,0.3430871212121212,Secreted;Cytoplasm,True
P0CG13,Nucleus,P0CG13__e3744eb30ac4f859,2,0.3423630259395425,Secreted;Secreted,True
O96019,Nucleus,O96019__a6dbc50f8caac2c8,2,0.34140780009920635,Membrane;Cytoplasm,False
Q9Y3E2,Mitochondrion,Q9Y3E2__8b7101fe820b909a,2,0.34044386877342786,Secreted;Membrane,False
O00221,Cytoplasm,O00221__8a574d1cc16d54b5,2,0.33912676949786325,Mitochondrion;Mitochondrion,False
Q9NQR4,Cytoplasm,Q9NQR4__693ea6e2e77a9130,2,0.3383280348124097,Membrane;Membrane,False
P52952,Nucleus,P52952__5c12a1476330e3c0,2,0.33812708558802307,Secreted;Secreted,False
Q9H4E5,Membrane,Q9H4E5__de729efa2d9969dd,2,0.3380363343253968,Cytoplasm;Cytoplasm,True
Q86WI3,Cytoplasm,Q86WI3__1d4702dd18bebe3b,2,0.3379490518162393,Membrane;Membrane,False
Q9H4B0,Mitochondrion,Q9H4B0__dc7fb59d0b761342,2,0.3373926204004329,Membrane;Cytoplasm,False
A6NK58,Mitochondrion,A6NK58__bb7f0c494425db78,2,0.3368022277201965,Membrane;Secreted,False
Q86V86,Cytoplasm,Q86V86__35bb7bd3d3011d89,2,0.3353874966179653,Membrane;Secreted,False
Q9Y333,Nucleus,Q9Y333__37f7c8aca7aa33ee,2,0.334820680621462,Secreted;Secreted,False
P22748,Membrane,P22748__62f5e1881b0efc28,2,0.33333993460074807,Cytoplasm;Cytoplasm,False
Q9ULV5,Nucleus,Q9ULV5__3ad3f5d5a84bbb10,2,0.33241257440476185,Cytoplasm;Cytoplasm,False
P78536,Membrane,P78536__df665a32b583fcff,2,0.3316860873501497,Secreted;Nucleus,False
Q8N4T4,Membrane,Q8N4T4__f5d01eb5df1de038,2,0.3314949156746031,Mitochondrion;Cytoplasm,False
Q76N89,Cytoplasm,Q76N89__635fba771e0ef3b9,2,0.3314800217143967,Nucleus;Mitochondrion,False
P30530,Membrane,P30530__0e1b606ba4a2733b,2,0.3302869222791097,Mitochondrion;Cytoplasm,False
Q8NFP4,Membrane,Q8NFP4__1bc7051f96c241c5,2,0.3292434399367993,Nucleus;Nucleus,True
O43561,Membrane,O43561__34528ec9a21ae10b,2,0.3289137620192307,Secreted;Cytoplasm,True
Q7RTR2,Cytoplasm,Q7RTR2__09ec150847376204,2,0.32884692358468426,Membrane;Membrane,False
P02774,Secreted,P02774__a77e64adbe95ab4d,2,0.32634083581349205,Cytoplasm;Cytoplasm,False
Q8NC24,Membrane,Q8NC24__e267f3d07488f16e,2,0.3261604606331169,Nucleus;Secreted,False
Q12809,Membrane,Q12809__287332153da38b59,2,0.3257736404220779,Cytoplasm;Cytoplasm,False
Q969L4,Nucleus,Q969L4__80f05fc35d0a418a,2,0.3247043538059163,Cytoplasm;Mitochondrion,False
Q9HCE9,Membrane,Q9HCE9__18545f7c50cad011,2,0.32456766323953823,Cytoplasm;Cytoplasm,True
Q8IYJ3,Membrane,Q8IYJ3__ba4e1cf80bce4ff0,2,0.3240642820720946,Cytoplasm;Nucleus,True
Q9Y6G3,Mitochondrion,Q9Y6G3__e935ff4a9c5611a6,2,0.32309360298701445,Nucleus;Secreted,False
O60671,Nucleus,O60671__6d4eaca48a8fdcc4,2,0.32212945474664223,Cytoplasm;Membrane,False
O75170,Cytoplasm,O75170__2a228c8e7200e493,2,0.32160218253968254,Nucleus;Membrane,False
P00540,Cytoplasm,P00540__8d82492dd06934c3,2,0.3213287580475081,Mitochondrion;Secreted,False
P46063,Nucleus,P46063__14ff940f940d4c29,2,0.3211401120580808,Membrane;Cytoplasm,False
Q5TGI4,Cytoplasm,Q5TGI4__f39a81e32e044370,2,0.3205636160714286,Nucleus;Secreted,False
P05231,Secreted,P05231__ce9be1b6049442db,2,0.3199311755952381,Cytoplasm;Cytoplasm,False
Q6ZRF8,Cytoplasm,Q6ZRF8__27da03edad1bfb74,2,0.31965525793650795,Nucleus;Nucleus,True
P49917,Nucleus,P49917__9bf9496809413419,2,0.3191809275793651,Mitochondrion;Cytoplasm,False
Q13889,Nucleus,Q13889__d9f03a028282161c,2,0.3188277867965367,Membrane;Membrane,False
Q9HD40,Cytoplasm,Q9HD40__4dbcac31dd52fe4f,2,0.3178307911706349,Mitochondrion;Mitochondrion,False
Q71SY5,Nucleus,Q71SY5__6be46c80ad30e14b,2,0.3175830571338384,Membrane;Cytoplasm,False
Q9HB96,Nucleus,Q9HB96__c280cf7895b9da57,2,0.31749441964285713,Membrane;Cytoplasm,False
Q9Y6J9,Nucleus,Q9Y6J9__8e470b48a9f9cc96,2,0.31734871031746037,Cytoplasm;Cytoplasm,False
Q8NEX9,Cytoplasm,Q8NEX9__778f19f03c72a93d,2,0.315725615530303,Membrane;Secreted,True
Q9NUJ7,Cytoplasm,Q0VAA5__cb4d0563bfde4d28,2,0.31484041132478635,Membrane;Membrane,False
Q9NRP2,Mitochondrion,Q9NRP2__cf82f081e958f3b0,2,0.31472162819819083,Secreted;Nucleus,False
Q9Y535,Nucleus,Q9Y535__2238aede09bf48a6,2,0.3144828587211399,Cytoplasm;Cytoplasm,False
Q13404,Nucleus,Q13404__cf674d367854d647,2,0.31308653369200246,Cytoplasm;Cytoplasm,True
Q9H0A9,Cytoplasm,Q9H0A9__2b83ec097322852e,2,0.30994746356074476,Secreted;Secreted,False
Q9NX01,Nucleus,P83876__281ef8f8dbce779f,2,0.30933455650252517,Secreted;Cytoplasm,False
P08473,Membrane,P08473__1a916537b7b55589,2,0.30918077148545897,Secreted;Cytoplasm,False
Q96L50,Nucleus,Q96L50__fb29de6475c62029,2,0.3083632795631359,Secreted;Cytoplasm,False
P57723,Cytoplasm,P57723__d351538c74d855b7,2,0.30729348776223775,Membrane;Membrane,False
Q9UH17,Nucleus,Q9UH17__8ab445022825f739,2,0.3072742361804862,Cytoplasm;Cytoplasm,False
P68400,Nucleus,P68400__f76d4444f84e1144,2,0.30552610367063493,Cytoplasm;Cytoplasm,False
Q92564,Nucleus,Q92564__07f40a8b41ff608a,2,0.30388408249736376,Secreted;Secreted,False
Q9NP95,Secreted,Q9NP95__3e412ef1aa99e210,2,0.30139889407467524,Mitochondrion;Mitochondrion,False
Q9Y3C6,Nucleus,Q9Y3C6__a17b0a5086d174ff,2,0.2983181423611112,Cytoplasm;Cytoplasm,False
Q9BSH3,Nucleus,Q9BSH3__7c82846ba8c24845,2,0.2983057415674603,Membrane;Membrane,False
P43353,Membrane,P43353__9d5cb84cfc3c9ab6,2,0.29642068001443,Cytoplasm;Cytoplasm,True
Q9H0A6,Cytoplasm,Q9H0A6__466bac8043394934,2,0.2952692814997502,Secreted;Secreted,False
P30043,Cytoplasm,P30043__eb0bcc4cc33b3b39,2,0.29439454699967105,Mitochondrion;Nucleus,False
Q5MJ68,Cytoplasm,Q5MJ68__b3e6fe9ba7fa2c0d,2,0.2939888561958874,Nucleus;Nucleus,True
Q8NEC7,Cytoplasm,Q8NEC7__887bdc3fd2250d7d,2,0.2930902918695888,Secreted;Membrane,False
Q3SXM0,Cytoplasm,Q3SXM0__b0f44a0e884149f9,2,0.292552434544622,Membrane;Secreted,False
Q99622,Cytoplasm,Q99622__9016d21dfc9ba140,2,0.29235724128302254,Membrane;Membrane,False
Q16828,Cytoplasm,Q13115__865d65f56fd4b795,2,0.29191158234126985,Membrane;Membrane,False
Q9H3P2,Nucleus,Q9H3P2__4169b264629ae922,2,0.2884765625,Secreted;Membrane,False
Q8TB73,Secreted,Q8TB73__c104d47b5f3b6894,2,0.28810586657266335,Membrane;Nucleus,False
Q9NWQ9,Mitochondrion,Q9NWQ9__d718ce90a14a2a27,2,0.28796074801934174,Cytoplasm;Membrane,False
Q9NSB4,Cytoplasm,P13647__d36394100dfde016,2,0.2878076242334055,Nucleus;Mitochondrion,False
P42765,Mitochondrion,P24752__1216a9416365af9e,2,0.2875876402243589,Membrane;Cytoplasm,False
P0C7Q2,Cytoplasm,P0C7Q2__5d32508ddcf4602f,2,0.2860227554563492,Nucleus;Nucleus,False
P05121,Secreted,P05121__85dcfe09ecc84ccb,2,0.28431074134199136,Membrane;Cytoplasm,False
O95751,Nucleus,O95751__6477d4308db58115,2,0.28385557584776333,Mitochondrion;Secreted,False
Q6PIZ9,Membrane,Q6PIZ9__299e6a80baba1001,2,0.2822806750541125,Secreted;Nucleus,False
Q0P651,Mitochondrion,Q0P651__3a585f24d3283152,2,0.27848469210290383,Membrane;Membrane,False
Q08830,Secreted,Q08830__6e0ada300a5d2b01,2,0.2773371268488456,Nucleus;Cytoplasm,True
Q6ZMJ4,Secreted,Q6ZMJ4__bc5417cc3c559a07,2,0.2767716658341658,Membrane;Membrane,False
Q96JA1,Membrane,Q96JA1__ef96e420d4ceeb6b,2,0.2755576129599566,Mitochondrion;Mitochondrion,False
Q9H2S5,Cytoplasm,Q9H2S5__1bd740ef2d67c8dc,2,0.2751631614912864,Mitochondrion;Mitochondrion,False
Q8WXC3,Cytoplasm,Q8WXC3__18cd11be20b7fa7a,2,0.269292124401844,Secreted;Secreted,True
P57721,Cytoplasm,P57721__196e5383a7418752,2,0.2627368833423521,Nucleus;Membrane,False
Q8NEY3,Nucleus,Q8NEY3__2ce3b23ec9cc5aed,2,0.26047379270035514,Mitochondrion;Cytoplasm,False
Q1W209,Nucleus,Q1W209__3d40f5c9e156c68e,2,0.24534937718531458,Membrane;Mitochondrion,False
P0DP57,Secreted,P0DP57__ad19290160d76666,1,0.6966309398008941,Membrane;Secreted,False
Q03181,Nucleus,Q03181__f85202b5d75177e1,1,0.6474192243698949,Cytoplasm;Nucleus,False
Q02817,Secreted,P98088__4c1e3207815a013e,1,0.6390903974455131,Secreted;Membrane,True
P01040,Cytoplasm,P01040__9decfdfa3d49a084,1,0.6248467231713839,Cytoplasm;Nucleus,False
Q9UNP9,Nucleus,Q9UNP9__89a8318ba55ab9ba,1,0.622019953287333,Cytoplasm;Nucleus,False
P50914,Cytoplasm,P50914__2f26259a08c5abee,1,0.6186565972491993,Cytoplasm;Mitochondrion,False
P26373,Cytoplasm,P26373__b9355759f0965942,1,0.6180869029242381,Cytoplasm;Mitochondrion,False
O15266,Nucleus,O15266__9141af5415a88422,1,0.6156037159877332,Nucleus;Cytoplasm,False
Q9Y3D5,Mitochondrion,Q9Y3D5__c5232892f357ad77,1,0.6136758786607216,Secreted;Mitochondrion,False
Q9NS37,Nucleus,Q9NS37__7e5ce83cf8bbb7ea,1,0.6094799723447141,Cytoplasm;Nucleus,True
Q9BRQ5,Membrane,Q96SN7__37972edaf1f9ac21,1,0.6081522951869998,Membrane;Cytoplasm,True
Q16612,Cytoplasm,Q16612__52519716508b76bb,1,0.6079751251990506,Cytoplasm;Nucleus,False
Q5SSG8,Membrane,Q5SSG8__436e35edf5f86dbe,1,0.603716263784936,Nucleus;Membrane,False
Q504U0,Cytoplasm,Q504U0__10356d17dabcad81,1,0.6024460727996543,Cytoplasm;Nucleus,False
Q3SY69,Mitochondrion,Q3SY69__676050a352eff143,1,0.6003052887803895,Mitochondrion;Cytoplasm,False
Q9NVU0,Nucleus,Q9NVU0__56877a4d15fd926a,1,0.5981847321421735,Cytoplasm;Nucleus,False
Q495A1,Membrane,Q495A1__22dc14d09647814c,1,0.5739390275523089,Secreted;Membrane,True
P35218,Mitochondrion,P22748__62f5e1881b0efc28,1,0.5714486163823007,Mitochondrion;Membrane,False
Q9UNN5,Nucleus,Q9UNN5__07a8ea3dca80cbdd,1,0.5692116802845786,Cytoplasm;Nucleus,False
Q13405,Mitochondrion,Q13405__96b6b14d746a301d,1,0.5648998639737253,Nucleus;Mitochondrion,False
